stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
DRDALBNF,5536,DR DB TODD JR BLVD & ALBION NB,1005 DR DB TODD JR BLVD & ALBION ST,36.166611,-86.805397,0,,,,,0
SHE16SWN,5537,SHELBY AVE & S 16TH ST WB,,36.170521,-86.74272,0,,,,,
PORFRASF,5539,PORTER & FRANKLIN SB,,36.183255,-86.732786,,,,,,0
PORBENSF,5540,PORTER RD & BENJAMIN SB,,36.185654,-86.73098,0,,,,,0
BRITALNN,5543,BRICK CHURCH PIKE & TALBOTS CORNER NB,,36.205174,-86.777841,0,,,,,
LEBTYLSN,5546,LEBANON PIKE & TYLER DR SB,,36.201464,-86.617744,0,,,,,
WBBTNF,5554,WHITE BRIDGE RD & BROOKWOOD TERRACE,,36.129801,-86.85491,0,,,,,0
WBBTSN,5555,WHITE BRIDGE PIKE & BROOKWOOD TERRA,,36.129506,-86.854763,,,,,,0
WESCHRWN,5556,WEST END & CHRISTOPHER WB,,36.13278,-86.830579,0,,,,,
18ACASNN,5557,18TH AVE N & CASS ST NB,,36.184445,-86.812277,,,,,,
CEC15AEN,5558,CECILIA ST & 15TH AVE N EB,,36.187534,-86.81149,,,,,,
CAS12AEN,5559,CASS ST & 12TH AVE N EB,,36.185483,-86.808334,,,,,,
CAS9AVEN,5560,CASS ST & 9TH AVE N EB,,36.186527,-86.804188,,,,,,
ROSHUMNN,5567,ROSA PARKS BLVD & HUME ST NB,1400 ROSA PARKS BLVD,36.178845,-86.795014,,,,,,1
GARJENWN,5568,GARFIELD ST & JENKINS ST WB,,36.179972,-86.798108,,,,,,0
ROSHUMSN,5569,ROSA PARKS BLVD & HUME ST SB,50 ROSA PARKS BLVD,36.178888,-86.795338,,,0,,,1
NEEALLEM,5571,NEELYS BEND RD & ALLEN PASS EB,1248 NEELYS BEND RD,36.24137,-86.67483,0,,,,,
OLDCHRSN,5575,OLD MATTHEWS & CHRIS ST SB,,36.213582,-86.795242,0,,,,,
DICMARSM,5582,DICERKSON PIKE & MARIE SB,,36.198467,-86.770894,0,,,,,
DICEVASF,5587,DICKERSON PIKE & EVANSTON RD SB,,36.18983,-86.773075,0,,,,,
BUCCEPWN,5590,BUCHANAN ST & CEPHAS ST WB,1082 BUCHANAN ST & 11TH AVE,36.180339,-86.805537,0,,0,,,1
BAUGREEM,5593,BAUGH RD & GREEN MEADOWS EB,,36.06914,-86.935704,,,,,,
MTVCURNN,5594,MT VIEW RD & CURTIS HOLLOW RD NB,,36.050908,-86.650893,,,,,,
CHE2AVEF,5597,CHESTNUT & 2ND AVE S EB,,36.145891,-86.764291,,,0,,,0
DRDHERNF,5600,DR DB TODD & HERMOSA NB,,36.164543,-86.804504,0,,,,,
DBTHEINF,5601,DR DB TODD BLVD & HEIMAN ST NB,1353 DR DB TODD JR BLVD & HEIMAN ST,36.171661,-86.807475,,,,,,0
DBTHEISF,5602,DR DB TODD BLVD & HEIMAN ST SB,1279 DR DB TODD JR BLVD & HEIMAN ST,36.171184,-86.807413,,,,,,0
DWMRTX,5604,DICKERSON RD WALMART EXIT,DICKERSON PIKE & DICKERSON RD WALMART DRIVEWAY,36.24654,-86.757077,0,,,,,0
DICMAPNF,5605,DICKERSON PIKE & MAPLEWOOD TRACE NB,,36.233461,-86.758511,0,,,,,0
DICMAPSF,5606,DICKERSON PIKE & MAPLEWOOD TRACE SB,3162 ,36.232782,-86.758819,0,,,,,0
MCGMUSWF,5607,MCGAVOCK PIKE & MUSIC VALLEY DR WB,I 40,36.21722,-86.6968,,,,,,0
OPRCOMSN,5608,OPRY MILLS DRIVE & COMMISSARY BLDNG,286 17TH AVE,36.21431,-86.701,,,,,,0
OPRWARSN,5609,OPRY MILLS DRIVE & WARDROBE BLDNG,,36.210818,-86.699784,,,,,,0
DICBRONF,5610,DICKERSON PIKE & BROADMOOR NB,DICKERSON PIKE & RAMP,36.229675,-86.759112,0,,,,,0
EAGDOVSN,5613,EAGLEWOOD LN & DOVERSIDE DR SB,,36.241298,-86.767984,,,,,,0
OPRGENSN,5614,OPRY MILLS DR & GENERAL JACKSON'S,243 OPRY MILLS DR,36.204344,-86.695126,,,,,,0
19SLILSF,5617,S 19TH ST & LILLIAN ST SB,312 19TH ST S & LILLIAN ST,36.171708,-86.737265,,,,,,0
WOO5STWF,5618,WOODLAND ST & S 5TH ST WB,449 WOODLAND ST,36.171619,-86.765476,,,,,,0
RIVMCGSF,5619,RIVERSIDE DR & MCGAVOCK PK SB,RIVERSIDE DR & CONNECTING ROAD,36.204352,-86.724137,,,,,,0
COLHWYSF,5620,COLICE JEANNE RD & HWY 70 SB,689 COLICE JEANNE RD,36.073501,-86.935334,,,,,,0
COLBAUNF,5621,COLICE JEANNE RD & BAUGH RD NB,607 COLICE JEANNE RD & BAUGH RD,36.069474,-86.933429,,,,,,0
COLBAUSN,5622,COLICE JEANNE RD & BAUGH RD SB,603 COLICE JEANNE RD & BAUGH RD,36.069342,-86.933604,,,,,,0
MURTHOSF,5623,MURFREESBORO PIKE & THOMPSON LANE SB,RAMP & MURFREESBORO PIKE,36.126341,-86.710864,0,,,,,0
DICWESSF,5624,DICKERSON PIKE & WESTCHESTER DR SB,3790 DICKERSON PIKE & WESTCHESTER DR,36.262972,-86.757457,,,,,,0
DICBELNN,5625,DICKERSON PIKE & BELLSHIRE DR NB,3694 DICKERSON PIKE & BELLSHIRE DR,36.259203,-86.757722,,,,,,0
GRAWDUSF,5626,GRAYCROFT AVE & W DUE WEST AVE SB,1214 GRAYCROFT AVE S & W DUE WEST AVE,36.248791,-86.734629,,,,,,0
GRAWDUNN,5627,GRAYCROFT AVE & W DUE WEST AVE NB,GRAYCROFT AVE S & W DUE WEST AVE,36.249038,-86.73439,,,,,,0
DUESAUEF,5628,W DUE WEST AVE & SAUNDERS AVE EB,384 W DUE WEST AVE & SAUNDERS AVE,36.248478,-86.728139,,,,,,0
WDUSAUWF,5629,W DUE WEST AVE & SAUNDERS AVE WB,414 W DUE WEST AVE & SAUNDERS AVE,36.248708,-86.729007,,,,,,0
DICTUCNF,5630,DICKERSON PIKE & TUCKAHOE DR NB,3740 DICKERSON PIKE & TUCKAHOE DR,36.26144,-86.757429,,,,,,0
DICDUENN,5631,DICKERSON PIKE & DUE WEST AVE N NB,3584 DICKERSON PIKE & N DUE WEST AVE,36.255357,-86.757746,0,,,,,0
EOL4AVEF,5632,E OLD HICKORY BLVD & 4TH AVE EB,411 OLD HICKORY BLVD E & 4TH AVE,36.26271,-86.704983,,,,,,0
BELDICWF,5635,BELL GRIMES LN & DICKERSON PIKE WB,1014 BELL GRIMES LN,36.268507,-86.756811,,,,,,0
BELBELWM,5636,BELL GRIMES LN & BELLSHIRE ELEMENTA,1114 BELL GRIMES LN,36.269105,-86.762295,,,,,,0
EDTHEINF,5637,ED TEMPLE BLVD & HEIMAN ST NB,1231 ED TEMPLE BLVD & HEIMAN ST,36.169972,-86.82122,,,,,,0
EDTDRWNN,5638,ED TEMPLE BLVD & DR WALTER S DAVIS,1591 ED TEMPLE BLVD & WALTER S DAVIS BLVD,36.173768,-86.822424,,,,,,0
EDTBUCNF,5639,ED TEMPLE BLVD & BUCHANAN ST NB,1813 ED TEMPLE BLVD & BUCHANAN ST,36.181218,-86.824131,,,,,,0
EDT28ANF,5640,ED TEMPLE BLVD & 28TH AVE N NB,2013 ED TEMPLE BLVD & 28TH AVE,36.186297,-86.822882,,,,,,0
EDTHEISN,5641,ED TEMPLE BLVD & HEIMAN ST SB,1231 ED TEMPLE BLVD & HEIMAN ST,36.169948,-86.821455,,,,,,0
EDTDRWSF,5642,ED TEMPLE BLVD & DR WALTER S DAVIS,1571 ED TEMPLE BLVD & WALTER S DAVIS BLVD,36.173506,-86.822462,,,,,,0
EDTBUCSN,5643,ED TEMPLE BLVD & BUCHANAN ST SB,1809 ED TEMPLE BLVD & BUCHANAN ST,36.181151,-86.824348,,,,,,0
EDT28ASF,5644,ED TEMPLE BLVD & 28TH AVE N SB,1987 ED TEMPLE BLVD & 28TH AVE,36.185884,-86.82347,,,,,,0
GLEBENEN,5645,GLEN ECHO RD & BENHAM AVE EB,1914 GLEN ECHO RD & BENHAM AVE,36.107998,-86.809671,,,,,,0
HILRICSN,5646,HILLMONT DR & RICHARD JONES RD,1882 HILLMONT DR,36.104937,-86.808859,,,,,,0
LONSHASN,5647,LONE OAK RD & SHACKLEFORD RD SB,4117 LONE OAK RD & SHACKLEFORD RD,36.102367,-86.808971,0,,,,,0
STRGALEF,5648,STRATFORD AVE & GALLATIN PIKE EB,1125 STRATFORD AVE,36.214368,-86.729807,,,,,,0
STRKENEN,5649,STRATFORD AVE & KENNEDY AVE EB,1327 STRATFORD AVE & KENNEDY AVE,36.213216,-86.721787,,,,,,0
KENARDNN,5650,KENNEDY AVE & ARDEE AVE NB,3994 KENNEDY AVE & ARDEE AVE,36.21547,-86.719777,,,,,,0
NDUDUPWM,5652,N DUPONT AVE & DUPONT AVE APARTMENT,653 DUPONT AVE N,36.267293,-86.696937,0,,,,,0
REVWHIWF,5653,REVELS DR & WHITES CREEK PK WB,540 REVELS DR,36.221122,-86.805488,,,,,,1
PORCRENF,5655,PORTER RD & CREIGHTON AVE NB,1403 PORTER RD & CREIGHTON AVE,36.190996,-86.727937,0,,,,,0
PORCRESN,5656,PORTER RD & CREIGHTON AVE SB,103 CREIGHTON AVE & PORTER RD,36.191002,-86.728102,,,,,,0
SKYSKYWN,5657,SKYLINE RIDGE DR & SKYLINE HOSP WB,826 OLD DUE WEST AVE & SKYLINE MEMORIAL CT,36.248661,-86.748798,0,,,,,0
S20BOSNN,5658,S 20TH ST & BOSCOBEL ST NB,392 20TH ST S & BOSCOBEL ST,36.170894,-86.735729,,,,,,0
32ABATSF,5659,32ND AVE N & BATAVIA ST SB,881 32ND AVE & BATAVIA ST,36.160266,-86.824094,0,,,,,0
ELMPOPWN,5660,ELM HILL PIKE & POPLAR ST WB,1400 ELM HILL PIKE & POPLAR ST,36.14392,-86.727437,,,,,,1
HER28AWM,5662,HERMAN ST & 28TH AVE N WB,2732 HERMAN ST & 27TH AVE,36.16191,-86.81808,,,,,,0
HARDAVWM,5663,HARDING PIKE & DAVIDSON RD WB,5068 HARDING PIKE,36.107804,-86.866338,,,,,,2
HARLEAEM,5664,HARDING PIKE & LEAKE AVE EB,5076 HARDING PIKE,36.107166,-86.866652,,,,,,2
LAWSON H,5669,LAWSON HIGH SCHOOL,,36.078548,-86.977047,0,,0,,,0
CHALILSN,5670,CHARLOTTE PIKE & LILY VALLEY WAY SB,7140 CHARLOTTE PIKE,36.12604,-86.90913,0,,,,,2
CHA720SN,5671,CHARLOTTE PIKE & 7201 CHARLOTTE PIK,7170 CHARLOTTE PIKE & OLD CHARLOTTE PIKE,36.124174,-86.910723,,,,,,0
CHAOLDSN,5672,CHARLOTTE PIKE & OLD CHARLOTTE PIKE,,36.120114,-86.9183,,,,,,2
OLDCHASF,5673,OLD HICKORY BLVD & CHARLOTTE PIKE S,695 OLD HICKORY BLVD & RAMP,36.115983,-86.923308,,,,,,2
H70BELWF,5674,HWY 70S & BELLEVUE RD WB,7449 USHY 70S & BELLEVUE RD,36.075661,-86.940641,0,,,,,2
H70HARWF,5675,HWY 70S & HARPETH VALLEY RD WB,USHY 70S & HARPETH VALLEY RD,36.082487,-86.958546,,,,,,2
H70HAREN,5676,HWY 70S & HARPETH VALLEY RD EB,7733 USHY 70S & HARPETH VALLEY RD,36.082232,-86.958489,0,,,,,0
H70BELEF,5677,HWY 70S & BELLEVUE RD EB,7437 USHY 70S,36.075258,-86.939905,,,,,,0
OLDHINNF,5678,OLD HICKORY BLVD & HINDU TEMPLE NB,545 ,36.101589,-86.922733,,,,,,0
OLDCHANN,5679,OLD HICKORY BLVD & CHARLOTTE PIKE N,695 OLD HICKORY BLVD & RAMP,36.116014,-86.923075,,,,,,2
CHAOLDNF,5680,CHARLOTTE PIKE & OLD CHARLOTTE PIKE,7292 CHARLOTTE PIKE & OLD CHARLOTTE PIKE,36.120068,-86.918141,,,,,,2
CHA720NF,5681,CHARLOTTE PIKE & 7201 CHARLOTTE PIK,7166 CHARLOTTE PIKE,36.124359,-86.910299,,,,,,2
CHALILNN,5682,CHARLOTTE PIKE & LILY VALLEY WAY NB,7136 CHARLOTTE PIKE,36.126111,-86.908831,0,,,,,2
OLDWOONF,5683,OLD HICKORY BLVD & WOODBURY FALLS D,367 OLD HICKORY BLVD & WOODBURY FALLS DR,36.087721,-86.920569,,,,,,2
H70CROWF,5687,HWY 70 S & CROSS TIMBERS DR WB,7405 USHY 70S & CROSS TIMBERS DR,36.07424,-86.93569,,,,,,0
OLDROCSN,5688,OLD HICKORY BLVD & ROCKY LANE SB,619 OLD HICKORY BLVD & ROCKY LN,36.108093,-86.922562,,,,,,0
2AJOHSM,5689,2ND AVE N & JO JOHNSON AVE SB,555 2ND AVE,36.169715,-86.78005,,,,,,0
32AALAEF,5690,32ND AVE N & ALAMEDA ST,1087 32ND AVE & ALAMEDA ST,36.164781,-86.825204,,,,,,0
WALRAIWN,5691,WALSH & RAINS WB (GEODIS),492 WALSH RD & WILSON DR,36.132889,-86.764667,,,,,,0
WALRAIEF,5692,WALSH & RAINS EB (GEODIS),474 WALSH RD,36.132647,-86.763788,,,,,,0
KINHAYWN,5695,KINGS LN & HAYNES PARK DR WB,,36.218863,-86.834114,0,,,,,0
HARGALWF,5700,HART LANE & GALLATIN PIKE WB,,36.211961,-86.733179,0,,,,,
HARSAUWF,5701,HART LANE & SAUNDERS AVE WB,,36.216234,-86.738107,0,,,,,
HARBENWF,5702,HART LANE & BEN ALLEN RD WB,,36.217623,-86.743784,0,,,,,
HARGASEF,5703,HART LANE & R.S. GASS BLVE EB,,36.217331,-86.743048,0,,,,,
HARSAUEN,5704,HART LANE & SAUNDERS AVE EB,,36.216218,-86.738395,0,,,,,
HARGALEN,5705,HART LANE & GALLATIN PIKE EB,,36.212071,-86.733838,0,,,,,
BOYBUESF,5706,BOYD DR & BUENAVIEW BLVD SB,,36.227504,-86.827355,0,,,,,
CLAFAINM,5707,CLARKSVILLE PIKE & E FAIRVIEW DR NB,,36.209699,-86.839201,0,,,,,
BUEHUMNN,5708,BUENA VISTA PIKE & HUMMINGBIRD DR NB,,36.21915,-86.820867,0,,,,,
BUEKINNN,5709,BUENA VISTA PIKE & KINGS LN NB,,36.220848,-86.821294,0,,,,,
BUEKINNM,5710,BUENA VISTA PIKE & KINGS LN NB,,36.226077,-86.822754,0,,,,,
BUEBUEWF,5711,BUENAVIEW BLVD & BUENA VISTA PIKE WB,,36.228315,-86.824139,0,,,,,
LYTBOYSF,5713,LYTLE DR & BOYD DR SB,,36.222357,-86.827158,0,,,,,
MEALYTSN,5714,MEADOW HILL DR & LYTLE DR SB,,36.221266,-86.825115,0,,,,,
KINMEAWF,5715,KINGS LN & MEADOW HILL DR WB,,36.220183,-86.825755,0,,,,,
KINBOYEN,5716,KINGS LN & BOYD DR EB,,36.219455,-86.829027,0,,,,,
KINBOYWN,5717,KINGS LN & BOYD DR WB,,36.219588,-86.828684,0,,,,,
KINCLAEN,5718,KINGS LN & CLARKSVILLE PK EB,,36.218413,-86.837493,0,,,,,
KINTIMEF,5719,KINGS LN & TIMOTHY DR EB,,36.217648,-86.844473,0,,,,,
CRECRENF,5720,CREEKWOOD & CREEKLAND CT NB,,36.216902,-86.846095,0,,,,,
CRECREWN,5721,CREEKWAY CT & CREEKWOOD WB,,36.213814,-86.845683,0,,,,,
TIMFAINF,5722,TIMOTHY DR & FAIRVIEW DR NB,,36.212284,-86.844614,0,,,,,
CLAABENN,5724,CLARKSVILLE PIKE & ABERNATHY RD NB,,36.203152,-86.84037,0,,,,,
CLAASHNF,5725,CLARKSVILLE PIKE & ASHLAND CITY HWY NB,,36.198551,-86.837911,0,,,,,
CLAMANNN,5726,CLARKSVILLE PIKE & MANCHESTER AVE S NB,,36.195381,-86.833777,0,,,,,
CLASHANF,5727,CLARKSVILLE PIKE & S HAMILTON RD NB,,36.194185,-86.831771,0,,,,,
WHIUPSNN,5730,WHITES CREEK PIKE & UPS NB,,36.231161,-86.813101,0,,,,,
KNIFEDNN,5731,KNIGHT AND FEDEX GROUND DR SB,,36.235395,-86.803416,0,,,,,
EWIGWYEN,5732,EWING DR & GWYNNWOOD DR EB,,36.231452,-86.792609,0,,,,,
BRCBRCSN,5733,BRICK CHURCH PIKE AND BRICK CHURCH PARK DR SB,,36.223861,-86.782371,0,,,,,
BRCFERSN,5734,BRICK CHURCH PIKE AND FERENCO SB,,36.220106,-86.782445,0,,,,,
BRIAVOSF,5735,BRICK CHURCH PIKE AND AVONDALE SB,,36.208172,-86.777881,0,,,,,
ROSGARNN,5736,ROSA PARKS BLVD & GARFIELD ST NB,,36.180509,-86.796108,0,,,,,
DOMMETWF,5737,DOMINICAN DR & METRO CENTER BLVD WB,,36.187867,-86.799129,0,,,,,
ATHDOMNM,5738,ATHENS WAY & DOMINICAN DR NB,,36.189393,-86.800943,0,,,,,
10APONSF,5740,10TH AVE N & PONDER PL SB,,36.190243,-86.80616,0,,,,,
CAS10AWF,5741,CASS ST & 10TH AVE N WB,,36.186299,-86.805513,0,,,,,
CAS12AWF,5742,CASS ST & 12TH AVE N WB,,36.185502,-86.808626,0,,,,,
CEC15AWF,5743,CECILIA ST & 15TH AVE N WB,,36.18757,-86.811806,0,,,,,
18ACASSN,5744,18TH AVE N & CASS ST SB,,36.184707,-86.812363,0,,,,,
ROS10AEF,5745,ROSA L PARKS BLVD & 10TH AVE N EB,,36.193498,-86.806291,0,,,,,
VANFREEF,5746,VANTAGE WAY & FRENCH LANDING DR EB,,36.191031,-86.796501,0,,,,,
GREVANNF,5747,GREAT CIRCLE RD & VANTAGE WAY NB,,36.193581,-86.791305,0,,0,,,0
GRATHEWN,5748,GREAT CIRCLE RD & ATHENS WAY WB,,36.196292,-86.792515,0,,,,,
OSA23AWF,5749,OSAGE ST & 23RD AVE N WB,,36.17665,-86.814005,0,,,,,
ATHGRESM,5750,ATHENS WAY & GREAT CIRCLE SB,,36.198101,-86.798701,0,,,,,
OSA23AEN,5751,OSAGE ST & 23RD AVE N EB,,36.176582,-86.813791,0,,,,,
25AFINSF,5752,25TH AVE N & FINLAND ST SB,,36.176889,-86.816449,0,,,,,
ATHFRENN,5753,ATHENS WAY & FRENCH LANDING DR NB,,36.195701,-86.799681,0,,,,,
DEL26ASN,5755,DELK AVE & 26TH AVE N EB,,36.178496,-86.819349,0,,,,,
26ASALSF,5756,26TH AVE N & SALEM MASON DR SB,,36.181858,-86.819448,0,,,,,
BUECLIWN,5760,BUENA VISTA PIKE & CLIFF DR WB,,36.197348,-86.828025,0,,,,,
BUECLIEF,5761,BUENA VISTA PIKE & CLIFF DR EB,,36.197289,-86.827815,0,,,,,
BUEMATSM,5762,BUENA VISTA PIKE & MATTIE ST SB,,36.199387,-86.826058,0,,,,,
BUEWTRWF,5763,BUENA VISTA PIKE & W TRINITY LANE WB,,36.202354,-86.820781,0,,,,,
TRIKEEWF,5764,TRINITY LANE & KEELING AVE WB,,36.204322,-86.744838,0,,,,,
TRIKEEEN,5765,TRINITY LANE & KEELING AVE EB,,36.204229,-86.745145,0,,,,,
WTRBUEEM,5766,W TRINITY LANE & BUENA VISTA PIKE EB,,36.202697,-86.820139,0,,,,,
ETRDRRWF,5767,E TRINITY LANE & DR RICHARD G ADAMS WB,,36.204616,-86.748096,0,,,,,
ETRDRREN,5768,E TRINITY LANE & DR RICHARD G ADAMS EB,,36.204449,-86.747812,0,,,,,
ETROAKWF,5769,E TRINITY LANE & OAKWOOD AVE WB,,36.204883,-86.752946,0,,,,,
ETROAKEN,5770,E TRINITY LANE & OAKWOOD AVE EB,,36.204721,-86.752784,0,,,,,
ETRJONWF,5771,E TRINITY LANE & JONES AVE WB,,36.205261,-86.758304,0,,,,,
ETRJONEF,5772,E TRINITY LANE & JONES AVE EB,,36.20501,-86.756934,0,,,,,
WTROLDWF,5773,W TRINITY LANE & OLD BUENA VISTA RD WB,,36.206074,-86.811501,0,,,,,
WTRYOUEN,5774,W TRINITY LANE & YOUNGS LANE EB,,36.205929,-86.811237,0,,,,,
ATHMETNF,5775,ATHENS WAY & METROCENTER NB,,36.193781,-86.801301,0,,,,,
GREROSSM,5776,GREAT CIRCLE RD & ROSA L PARKS BLVD SB,,36.196281,-86.808701,0,,,,,
GREROSNM,5777,GREAT CIRCLE RD & ROSA L PARKS BLVD NB,,36.196341,-86.808501,0,,,,,
MAIGREWM,5778,MAINSTREAM DR & GREAT CIRCLE RD WB,,36.199731,-86.809301,0,,0,,,0
MAIFREEF,5779,MAINSTREAM DR & FREELAND STN RD EB,,36.199486,-86.812675,0,,,,,
MAIFREWM,5780,MAINSTREAM DR & FREELAND RD WB,,36.199541,-86.812801,0,,,,,
MNFREWM,5781,MAINSTREAM DR & FREELAND RD WB,,36.197911,-86.816701,0,,,,,
MNFRESM,5782,MAINSTREAM DR & FREELAND STN RD SB,,36.195355,-86.817769,0,,,,,
ROS24AEM,5784,ROSA L PARKS BLVD & 24TH AVE N EB,,36.191871,-86.817031,0,,,,,
GALLELNF,5785,GALLATIN AVE & LELAND AVE NB,,36.204141,-86.73805,0,,,,,
ETRDICEF,5786,E TRINITY LANE & DICKERSON PIKE EB,,36.205783,-86.768153,0,,,,,
ETRDICWN,5787,E TRINITY LANE & DICKERSON PIKE WB,,36.205962,-86.768146,0,,,,,
WTRMONWN,5788,W TRINITY LANE & MONTICELLO DR WB,,36.207391,-86.783657,0,,,,,
WTRMONEF,5789,W TRINITY LANE & MONTICELLO DR EB,,36.207236,-86.783727,0,,,,,
WTROLDWN,5790,W TRINITY LANE & OLD MATTHEWS RD WB,,36.208437,-86.788711,0,,,,,
EWIBRIEN,5791,EWING DR & BRICK CHURCH EB,,36.23156,-86.781808,0,,0,,,0
WTROLDEN,5792,W TRINITY LANE & OLD MATTHEWS RD EB,,36.208084,-86.789418,0,,,,,
WTRWHIWF,5793,W TRINITY LANE & WHITES CREEK PIKE WB,,36.206981,-86.792213,0,,,,,
WTRWHIEF,5794,W TRINITY LANE & WHITES CREEK PIKE EB,,36.207143,-86.791146,0,,,,,
WTRLIVWF,5795,W TRINITY LANE & LIVANO WB,,36.207198,-86.799116,0,,,,,
WTRLIVEN,5796,W TRINITY LANE & LIVANO EB,,36.206993,-86.799067,0,,,,,
PONATHWM,5797,PONDER PL & ATHENS WAY WB,,36.191712,-86.804177,0,,,,,
GREATHWN,5799,GREAT CIRCLE RD & ATHENS WAY WB,,36.198552,-86.795419,0,,,,,
ATHGRENN,5800,ATHENS WAY & GREAT CIRCLE RD NB,,36.197779,-86.798586,0,,,,,
OLDTRINF,5801,OLD MATHEWS RD AND TRINITY HILLS PARKWAY NB,,36.212319,-86.78952,0,,,,,
BRITRISF,5803,BRICK CHURCH PIKE & W TRINITY LN SB,,36.205161,-86.778106,0,,,,,
FAICLAWF,5804,FAIRVIEW DR & CLARKSVILLE PK WB,,36.211217,-86.839784,0,,,,,
NNTC_1,5805,N NASHVILLE TC BAY 1,,36.185724,-86.817963,0,,0,NNTC,,1
NNTC_3,5807,N NASHVILLE TC BAY 3,,36.185542,-86.818308,0,,0,NNTC,,1
NNTC_4,5808,N NASHVILLE TC BAY 4,,36.185507,-86.818529,0,,0,NNTC,,1
NNTC_2,5809,N NASHVILLE TC BAY 2,,36.185583,-86.818094,0,,0,NNTC,,1
NNTC_9,5810,N NASHVILLE TC BAY 9,,36.186054,-86.818303,0,,0,NNTC,,1
OLDPAPSN,5812,OLD MATHEWS AND PAPUS CT. SB,,36.21861,-86.793848,0,,,,,
LEBDONWM,5813,LEBANON PIKE & DONELSON PIKE WB,,36.167234,-86.660707,0,,,,,
ANDRACSN,5814,ANDREW JACKSON PKWY & RACHEL DONELSON PASS SB,,36.200513,-86.607944,0,,,,,
HERSTAWF,5815,HERMITAGE AVE & STANLEY ST WB,,36.153394,-86.750708,0,,,,,
LEBSPRNM,5816,LEBANON PIKE & SPRING PLACE DR NB,,36.174861,-86.646469,0,,,,,
BRISOUSM,5817,BRICK CHURCH PIKE AND SOUTHERLAND DR SB,,36.213309,-86.779299,0,,,,,
BRIWEANM,5818,BRICK CHURCH PIKE AND WEAKLY AVE NB,,36.198014,-86.776872,0,,,,,
GRETISEF,5819,GREEN LN & TISDALL DR EB,,36.237063,-86.807033,0,,,,,
TRILISEF,5820,E TRINITY LANE & LISCHEY AVE EB,,36.205309,-86.760613,0,,,,,
ETRLISWM,5821,E TRINITY LANE & LISCHEY AVE WB,,36.205493,-86.761501,0,,,,,
NNTC_10,5825,N NASHVILLE TC BAY 10,,36.186261,-86.818393,0,,0,NNTC,,1
BRAPORSN,5827,BRANCH ST & PORTER RD SB,,36.194078,-86.726,0,,,,,
ROSMAIWF,5828,ROSA L PARKS BLVD & MAINSTREAM DR WB,,36.19239,-86.81636,0,,,,,
MERHANSN,5835,MERIDIAN ST & HANCOCK ST SB,,36.183933,-86.768553,0,,,,,
FAILAFNF,5839,FAIRFIELD AVE & LAFAYETTE ST NB,,36.147733,-86.757673,0,,,,,
FAICANNN,5840,FAIRFIELD AVE & CANNON ST NB,,36.150274,-86.756928,0,,,,,
FAICANSF,5841,FAIRFIELD AVE & CANNON ST SB,,36.150129,-86.757133,0,,,,,
MLK10AEF,5842,MARTIN LUTHER KING JR & 10TH AVE N EB,,36.163462,-86.787281,0,,,,,
NNTC,5843,NORTH NASHVILLE TRANSIT CENTER,,36.185779,-86.818166,0,,1,,,1
CLALAWNF,5845,CLARKSVILLE PIKE & LAWRENCE NB,,36.200325,-86.839068,0,,,,,
CLALAWSN,5846,CLARKSVILLE PIKE & LAWRENCE SB,,36.200401,-86.839362,0,,,,,
THOKROEF,5847,E THOMPSON LN KROGER EB,,36.111367,-86.724125,0,,,,,
THOKROWN,5848,E THOMPSON LN & KROGER WB,,36.111501,-86.724335,0,,,,,
BRIWOOSN,5849,BRICK CHURCH PIKE & WOODFOLK AVE SB,,36.217701,-86.781812,0,,,,,
STORIVPR,5850,STONES RIVER MALL PARK AND RIDE,,35.84985,-86.419611,0,,0,,,0
51SALANN,5851,51ST AVE N & ALABAMA AVE NB,,36.152941,-86.848543,0,,,,,
ANTMIMWF,5854,GLENCLIFF HS,,36.100977,-86.72712,0,,,,,
ANTCOLEF,5855,GLENCLIFF HS,,36.10082,-86.72712,0,,0,,,0
BOYFARSF,5856,BOYD DR & FARMVIEW DR SB,,36.224917,-86.826556,0,,,,,
HEADAM,5857,HEAD MIDDLE SCHOOL DROP-OFF,,36.159353,-86.803592,0,,,,,
HICMARNN,5858,HICKORY TERRACE & MARYDALE DR NB,,36.270896,-86.763191,0,,,,,
MTC_1,5862,MURFREESBORO TC BAY 1,,35.841689,-86.409352,0,,,,,
ARLMURSN,5863,ARLINGTON & MURFREESBORO SB,,36.139333,-86.732955,0,,,,,
ARLMURNF,5864,ARLINGTON & MURFREESBORO NB,,36.139871,-86.732446,0,,,,,
ELMARLEF,5865,ELM HILL & ARLINGTON,,36.143713,-86.729683,0,,,,,
