time,14 (0),14 (1),17 (0),17 (1),18 (0),18 (1),19 (0),19 (1),22 (0),22 (1),23 (0),23 (1),28 (0),28 (1),29 (0),29 (1),3 (0),3 (1),34 (0),34 (1),4 (0),4 (1),41 (0),41 (1),42 (0),42 (1),50 (0),50 (1),52 (0),52 (1),55 (0),55 (1),56 (0),56 (1),6 (0),6 (1),64 (0),64 (1),7 (0),7 (1),70 (0),70 (1),71 (0),71 (1),75 (0),75 (1),76 (0),77 (0),77 (1),79 (0),79 (1),8 (0),8 (1),84 (0),84 (1),86 (0),86 (1),87 (0),87 (1),88 (0),88 (1),89 (0),89 (1),9 (0),9 (1),90 (0),90 (1),93 (0),94 (0),94 (1),95 (0),95 (1)
11:15,4,0,3,0,0,1,0,2,6,2,6,0,0,0,0,0,6,0,0,0,2,0,0,0,6,2,6,6,6,5,4,2,6,0,6,1,0,0,6,4,0,0,4,4,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11:20,0,2,1,2,1,2,0,0,0,4,0,4,0,6,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,4,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11:25,2,0,2,1,2,0,0,0,2,2,2,2,0,0,1,3,2,2,0,0,0,2,0,5,0,0,0,0,2,2,0,6,2,2,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11:30,0,4,0,0,1,1,0,0,0,0,4,0,0,0,3,0,4,10,1,0,0,6,0,0,0,0,6,6,4,4,6,0,4,2,0,0,0,0,2,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11:35,0,0,0,0,2,0,6,4,6,2,2,6,0,0,0,0,2,0,3,1,6,0,0,0,0,0,0,6,2,2,0,2,2,6,0,0,0,0,4,6,0,0,0,2,4,0,1,0,0,5,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11:40,0,0,0,1,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,4,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11:45,0,0,2,1,0,1,0,2,2,2,4,2,6,0,0,0,6,2,2,0,0,0,0,0,2,6,6,6,6,6,4,2,6,0,2,0,0,0,2,0,0,0,0,0,2,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11:50,0,2,1,2,1,2,0,0,0,0,2,4,0,0,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,2,0,1,0,0,0,0,1,2,0,0,2,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11:55,6,0,1,2,2,0,0,0,6,2,0,0,0,0,1,3,2,0,0,0,2,0,0,0,0,0,0,0,2,2,0,6,2,2,0,0,0,0,4,4,0,0,4,4,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12:00,0,0,0,0,0,0,0,0,0,4,6,2,0,0,3,0,4,8,0,1,0,0,6,0,0,0,6,6,4,4,6,0,4,2,0,0,0,0,2,0,1,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12:05,0,0,0,0,0,0,2,0,2,2,0,4,0,0,0,0,2,2,3,1,0,2,0,0,0,0,0,0,2,2,0,2,2,2,0,0,0,0,0,2,0,0,0,2,4,0,1,0,0,1,0,4,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12:10,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,6,0,0,0,0,0,0,0,0,2,4,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12:15,0,4,3,0,3,2,4,6,6,2,6,0,0,0,0,0,6,0,0,0,6,0,0,0,6,2,6,6,6,6,4,2,6,0,6,1,0,0,6,4,0,0,0,0,2,0,0,2,0,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12:20,0,2,1,2,1,4,0,0,0,4,0,4,0,6,2,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12:25,2,0,2,1,2,0,0,0,2,2,2,2,0,0,1,3,2,2,2,0,0,0,0,5,0,0,0,0,2,2,0,6,2,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12:30,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,4,10,1,0,0,0,0,0,0,0,6,6,4,4,6,0,4,2,0,0,0,0,2,0,0,1,2,0,0,2,4,0,4,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12:35,4,0,0,0,0,0,2,0,6,2,2,6,0,0,0,0,2,0,3,1,2,0,0,0,0,0,0,0,2,2,0,4,2,2,0,0,0,0,4,6,0,0,4,6,4,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12:40,0,0,0,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,2,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12:45,0,0,2,2,1,0,0,2,2,2,4,2,6,0,0,1,6,2,0,0,0,4,0,0,2,6,6,6,6,4,4,2,6,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12:50,0,2,1,1,0,2,0,0,0,0,2,4,0,0,2,2,0,2,0,0,0,4,0,0,0,0,0,0,0,0,2,4,0,4,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12:55,2,4,1,2,2,0,4,4,6,2,0,0,0,0,1,3,2,0,0,0,6,0,0,0,0,0,0,0,2,2,0,2,2,2,0,0,0,0,4,4,0,0,0,0,0,4,0,4,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13:00,0,0,0,0,3,3,0,0,0,4,6,2,0,0,3,0,4,8,0,3,0,0,6,0,0,0,6,6,4,4,6,2,4,2,0,0,0,0,2,0,1,0,2,0,0,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13:05,0,0,0,0,0,0,2,0,2,2,0,4,0,0,0,0,2,2,5,1,0,0,0,0,0,0,0,0,2,2,0,4,2,2,0,0,0,0,0,2,0,0,0,2,4,0,1,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13:10,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,2,2,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13:15,4,0,3,1,1,0,0,2,6,2,6,0,0,0,0,1,6,0,0,0,2,0,0,0,6,2,6,6,6,4,4,0,6,0,6,1,0,0,6,4,0,0,4,4,2,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13:20,0,2,1,1,0,2,0,0,0,4,0,4,0,6,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,4,0,4,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13:25,2,0,2,1,2,0,0,0,2,2,2,2,0,0,1,3,2,4,0,0,0,4,2,5,0,0,0,0,2,2,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13:30,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,4,8,1,0,0,4,0,0,0,0,6,6,4,4,6,1,4,2,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13:35,0,4,0,0,0,0,6,4,6,2,2,6,0,0,0,0,2,0,3,1,6,0,0,0,0,0,0,0,2,2,0,4,2,2,0,0,0,0,4,6,0,1,0,2,4,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13:40,0,0,0,2,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,2,2,0,4,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13:45,0,0,2,2,3,3,0,2,2,2,4,2,6,0,0,1,6,4,2,0,0,0,0,0,2,6,6,6,6,4,4,2,6,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13:50,0,2,1,2,1,2,0,0,0,0,2,4,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13:55,6,0,1,0,2,0,0,0,6,2,0,0,0,0,1,3,4,0,0,0,2,0,0,0,0,0,0,0,2,4,1,3,2,2,0,2,0,0,4,4,0,1,4,4,0,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14:00,0,0,0,1,0,0,0,0,0,4,6,2,0,0,3,0,4,8,1,1,0,0,4,0,0,0,6,6,4,2,5,1,4,2,0,0,0,0,2,0,0,0,2,0,0,2,4,0,4,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14:05,0,0,0,0,0,0,2,0,2,2,0,4,0,0,0,1,2,4,3,1,0,4,0,0,0,0,0,0,2,2,2,3,2,2,0,0,0,0,0,2,0,0,0,2,4,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14:10,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,3,0,3,0,4,0,3,0,0,0,1,1,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14:15,0,4,3,2,1,0,4,6,6,2,6,0,0,0,0,0,6,0,0,0,8,0,0,0,6,2,6,6,6,4,6,1,6,0,6,2,0,0,6,6,0,0,0,0,2,0,0,0,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14:20,0,2,1,1,0,2,0,0,0,4,0,4,0,6,3,3,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14:25,2,0,2,0,2,0,0,0,2,2,2,2,0,0,0,3,2,2,2,0,0,0,2,4,0,0,0,0,2,3,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14:30,0,0,0,0,2,2,0,0,0,0,4,0,0,0,3,0,4,8,0,1,0,0,0,0,0,0,6,6,4,4,4,0,4,2,0,0,0,0,2,3,1,0,2,2,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14:35,4,0,1,1,0,1,2,0,6,2,2,6,0,0,0,0,2,0,3,1,2,0,0,0,0,0,0,0,2,2,2,4,2,2,0,1,0,0,4,4,0,0,4,4,4,2,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14:40,0,0,0,2,1,1,0,0,0,4,0,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,2,0,2,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14:45,0,0,2,2,1,0,0,2,2,2,4,0,6,0,0,1,6,2,0,0,0,4,0,0,2,6,6,4,6,4,6,2,6,0,2,2,0,0,2,2,0,1,0,0,2,0,4,0,4,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14:50,0,2,0,1,0,2,0,0,0,0,2,6,0,2,3,2,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14:55,2,5,2,0,2,0,6,4,6,2,0,0,0,0,0,3,2,0,0,0,6,0,0,1,0,0,0,2,2,2,2,4,2,2,0,0,0,0,4,4,0,0,0,0,0,4,0,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15:00,0,0,0,2,0,0,0,0,0,4,6,2,0,0,3,0,6,12,1,2,0,0,4,0,0,0,6,4,4,4,4,0,4,2,0,2,0,0,2,2,0,0,2,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15:05,0,0,1,0,0,0,0,0,2,2,0,5,0,0,0,1,2,0,5,1,0,0,0,0,0,0,0,2,2,2,2,4,2,3,1,0,0,0,0,0,0,1,0,0,4,2,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15:10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,6,0,2,0,6,0,4,1,3,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15:15,4,0,3,1,3,2,2,2,7,2,6,2,2,0,0,1,6,0,0,0,2,0,0,0,6,2,6,4,6,4,6,2,6,0,4,1,0,0,6,6,1,0,4,4,2,0,0,1,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15:20,0,2,0,2,0,2,0,0,0,4,0,5,0,6,3,2,0,2,0,0,0,0,0,0,0,0,0,2,0,1,1,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
15:25,2,0,3,0,2,0,0,0,2,2,2,2,0,0,0,3,2,2,0,0,0,4,2,5,0,0,0,2,2,1,1,4,2,3,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15:30,0,0,0,0,1,1,0,0,0,0,5,0,0,0,2,0,4,8,0,1,0,3,0,0,0,0,6,4,4,5,6,0,5,2,2,0,0,0,2,2,0,0,2,2,0,0,4,0,4,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0
15:35,0,6,1,0,0,0,6,6,6,2,2,6,0,0,1,1,2,0,3,1,7,1,0,0,0,0,0,0,2,1,0,4,2,3,0,0,0,0,4,4,1,0,0,0,6,0,1,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
15:40,0,0,0,2,0,1,0,0,0,4,0,2,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,2,0,3,2,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
15:45,0,0,2,2,1,0,0,0,2,2,5,0,6,0,0,1,6,2,2,0,0,0,0,0,2,6,6,4,6,3,4,2,7,0,0,2,0,0,2,2,0,0,0,0,0,2,0,0,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0
15:50,0,2,0,2,0,2,0,0,0,0,2,8,0,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,2,0
15:55,8,0,2,0,2,0,2,2,6,2,0,0,0,0,1,3,2,0,0,0,2,0,0,1,0,0,0,2,2,1,0,3,2,3,1,0,0,2,4,4,0,0,4,4,2,4,0,4,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0
16:00,0,0,0,1,2,2,0,0,0,4,8,2,0,0,3,0,4,10,1,0,0,0,6,0,0,0,6,4,4,5,6,1,6,2,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,2,0
16:05,0,0,1,1,0,0,0,0,2,2,0,6,0,0,0,1,2,2,3,1,0,5,0,0,0,0,0,0,2,1,0,3,2,3,0,2,0,0,0,0,0,0,0,2,4,2,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16:10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,2,0,3,2,3,0,5,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16:15,0,6,3,0,1,0,6,6,6,2,8,2,2,0,0,1,6,0,0,0,6,0,0,0,6,2,6,4,6,3,4,1,8,0,6,1,0,0,6,6,0,0,0,0,2,0,5,0,6,1,0,6,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0
16:20,0,3,0,2,0,2,0,0,0,4,0,6,0,6,4,2,0,2,0,2,0,0,0,0,0,0,0,0,0,1,2,3,0,6,0,0,2,0,0,0,1,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0
16:25,2,0,3,1,3,1,0,0,2,2,2,2,0,0,0,3,2,2,2,0,0,0,0,6,0,0,0,2,2,1,0,3,2,3,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16:30,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,4,8,0,1,0,0,2,0,0,0,6,4,4,4,6,1,6,3,0,1,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,1,0,0,2,0,0,0,0
16:35,6,0,1,1,0,0,2,2,6,2,2,6,0,0,0,1,2,0,3,1,2,0,0,0,0,0,0,0,2,2,0,2,2,3,2,0,0,0,4,4,0,0,4,6,6,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
16:40,0,0,0,1,0,1,0,0,0,4,0,3,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,2,0,2,2,4,0,6,0,0,0,2,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0
16:45,0,0,2,2,3,2,0,0,2,2,6,0,6,0,0,1,6,2,0,0,0,4,0,0,2,6,6,4,6,4,4,0,8,0,0,0,0,0,2,2,0,0,0,0,0,2,1,0,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0
16:50,0,3,0,2,0,2,0,0,0,0,3,9,0,2,2,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,4,0,6,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16:55,3,6,2,0,2,0,6,6,6,2,0,0,0,0,0,3,2,0,0,0,6,1,0,2,0,0,0,2,2,2,0,2,3,3,2,0,0,0,4,4,0,0,0,0,2,4,0,0,0,1,0,2,4,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17:00,0,0,0,1,0,0,0,0,0,4,9,3,0,0,4,0,4,8,1,2,0,0,6,1,0,0,6,4,4,3,6,2,6,3,0,0,2,0,2,2,0,0,2,0,0,0,5,2,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0
17:05,0,0,1,1,0,0,0,0,2,2,0,6,0,0,0,1,2,2,5,1,0,0,0,0,0,0,0,0,2,3,0,2,3,3,0,0,0,0,0,0,0,0,0,2,4,2,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
17:10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,2,2,0,6,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
17:15,6,0,3,0,3,0,2,2,6,2,9,3,2,0,0,1,6,0,0,0,2,0,0,0,6,2,6,4,6,5,4,2,9,0,6,1,0,0,6,4,0,0,4,4,2,0,1,0,2,1,1,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17:20,0,3,0,2,1,3,0,0,0,4,0,6,0,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,3,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0
17:25,3,0,3,1,0,0,0,0,2,2,3,3,0,0,0,3,2,0,0,0,0,4,0,6,0,0,0,0,2,0,0,4,3,6,0,0,0,0,0,0,1,0,0,0,0,6,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:30,0,0,0,0,2,2,0,0,0,0,6,0,0,0,2,0,4,8,0,1,0,3,3,0,0,0,6,6,4,2,6,0,6,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
17:35,0,6,1,1,0,0,6,6,6,2,3,6,0,0,0,1,2,0,3,1,6,1,0,0,0,0,0,0,2,3,0,2,3,3,2,0,0,0,4,6,0,0,0,0,6,0,0,0,0,4,1,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17:40,0,0,0,1,0,1,0,0,0,4,0,3,0,0,2,0,0,4,0,4,0,0,0,0,0,0,0,0,0,1,2,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17:45,0,0,1,2,3,0,0,0,2,2,6,0,6,0,0,0,6,0,2,0,0,0,0,0,2,2,6,4,6,0,4,0,9,0,0,0,0,0,2,0,1,0,0,2,0,2,4,0,4,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:50,0,3,0,1,0,2,0,0,0,0,3,0,0,2,2,3,0,0,0,0,0,0,0,2,0,4,0,2,0,2,2,2,0,3,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:55,9,0,1,1,0,0,0,2,4,2,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,2,2,0,4,3,6,2,0,0,0,4,2,0,1,4,0,2,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
18:00,0,0,0,0,0,0,0,0,0,4,9,3,0,0,4,1,4,2,1,0,0,0,6,1,0,0,6,4,4,2,6,0,6,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:05,0,0,1,0,0,0,0,0,4,2,0,6,0,0,0,0,2,2,3,1,0,4,0,0,0,0,0,0,2,2,0,2,3,3,0,0,0,0,0,4,0,0,0,0,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:10,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,2,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:15,0,6,3,0,6,1,6,6,0,0,9,0,0,6,0,0,6,4,0,0,6,0,0,0,6,2,6,0,6,2,4,0,9,0,6,5,0,0,6,0,0,1,0,0,2,0,0,0,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:20,3,3,2,0,0,1,0,0,0,4,0,3,0,0,3,3,0,4,0,2,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:25,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,3,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,2,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:30,0,0,0,0,0,2,0,0,4,0,0,0,0,0,3,0,2,0,0,1,0,0,3,0,0,0,0,6,2,0,6,0,9,0,0,0,0,0,0,0,1,0,0,4,0,0,4,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:35,6,0,0,0,0,0,0,0,2,2,3,6,0,0,0,0,4,4,0,0,0,0,0,0,0,0,2,0,4,4,0,0,0,0,0,0,0,0,2,4,0,0,4,0,4,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:40,0,0,0,0,0,0,0,0,0,4,0,3,6,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,2,0,6,0,9,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:45,0,0,0,3,3,2,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,4,0,0,0,2,4,0,2,0,6,0,9,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:50,0,3,0,2,0,2,0,0,4,0,0,0,0,0,3,4,0,0,0,0,0,2,0,2,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
